date,sales,profit
2017-11-14,641,9472.006794088138
2017-03-19,256,4315.430068105019
2017-08-01,464,3447.293273621743
2017-07-06,858,4538.8888875762805
2017-03-17,860,9691.542670384446
2017-03-02,982,2301.549299541909
2017-11-23,293,1589.4039282240544
2017-11-27,555,7496.020764162533
2017-03-14,559,8372.528907108916
2017-09-24,232,4849.157639695464
2017-02-11,808,7658.475128011885
2017-06-14,741,5840.805790265032
2017-04-03,984,3480.1579863054717
2017-11-25,135,2923.890727568768
2017-12-05,1021,5445.310553296631
2017-03-16,677,1110.021632618124
2017-07-03,490,6467.796372486455
2017-08-13,191,4651.1775320823
2017-11-08,746,5219.393728626103
2017-06-05,739,1144.6227848293483
2017-10-06,576,9405.143472082405
2017-02-08,830,3088.8220617390166
2017-04-29,992,8226.473817239006
2017-03-27,609,3019.1735243563826
2017-12-02,698,6251.560382332925
2017-04-14,1056,8710.263098112118
2017-03-23,219,7180.213072806724
2017-03-30,898,9458.715793990463
2017-03-31,158,9054.501803829495
2017-10-05,922,9255.216424857488
2017-03-04,757,7610.001423298695
2017-11-13,1018,2556.3323329785444
2017-02-12,946,9070.193499117207
2017-09-13,182,2411.214697641951
2017-05-25,889,2407.860580335845
2017-04-23,458,3854.5991404217853
2017-01-05,845,3436.0161692983515
2017-03-23,383,2917.8239724535442
2017-11-20,309,8088.332745657672
2017-12-11,1053,9875.805054013019
2017-04-20,246,6877.479690494987
2017-01-18,518,1727.4836355106243
2017-11-04,655,7783.986802642527
2017-09-23,811,9446.97537103621
2017-12-17,329,2115.1326602515774
2017-04-19,675,2338.6314143405434
2017-05-18,205,4128.992222542896
2017-12-15,325,2758.5302302940418
2017-01-29,646,6481.105608013554
2017-05-18,900,2204.848512412301
2017-04-19,302,3500.0304019186815
2017-10-02,1027,7579.790230174618
2017-12-16,355,8160.605148707895
2017-03-14,484,1177.0100868320212
2017-11-27,311,9506.2381336698
2017-01-20,580,8964.099983338983
2017-08-28,952,9277.758490086771
2017-09-30,684,8498.337877274884
2017-05-16,234,8744.618943315816
2017-07-02,428,4055.0998919061058
2017-01-24,271,8919.327350498372
2017-10-20,818,7662.740962092394
2017-02-21,225,4430.39054258177
2017-10-12,997,5437.251794631281
2017-11-30,831,3432.2933907858132
2017-08-29,1034,9504.841095619093
2017-12-08,909,6240.427326855309
2017-07-07,438,1719.9565536361342
2017-07-03,172,3590.054330447531
2017-10-20,858,4736.368827292024
2017-01-14,315,6251.268237851331
2017-01-31,878,6817.678318017258
2017-05-15,911,4012.703054192822
2017-08-03,935,5040.41910241045
2017-12-12,980,2489.200850058076
2017-08-20,183,4474.707959337181
2017-09-29,856,4797.5389764313295
2017-04-02,1082,8905.733084234893
2017-08-23,190,6658.314908953918
2017-06-26,849,3575.8847927773645
2017-12-04,563,5138.015825196416
2017-07-20,735,2823.8982544815935
2017-07-17,595,7712.402242425464
2017-01-04,425,9717.321701197141
2017-06-22,959,6997.199853936102
2017-05-27,603,3936.2445234939278
2017-06-04,469,2833.32209161398
2017-05-02,932,3912.0268057742055
2017-02-28,668,4026.762028254897
2017-07-07,339,4315.957933336022
2017-09-23,716,4134.99288019963
2017-12-20,859,7553.637865780647
2017-08-28,917,1257.450462940189
2017-10-01,152,1565.5299089642508
2017-11-08,460,1266.826306178251
2017-02-16,806,9508.34707368132
2017-01-21,776,7152.007735556027
2017-06-07,851,1068.1838182908225
2017-04-22,364,8487.663389495687
2017-11-28,533,5799.5211150762525
2017-05-10,213,6665.582176880468
2017-10-10,1080,3259.00648780994
2017-04-17,165,4667.764536192219
2017-09-05,659,8884.808892922254
2017-05-01,161,3413.457324152459
2017-12-10,1025,7473.0080143172
2017-12-12,288,3547.7511662543234
2017-06-28,841,6786.38623291595
2017-05-25,143,6598.276906074556
2017-10-24,932,5005.52219223162
2017-12-21,133,4938.335836338041
2017-01-20,148,7069.371112604551
2017-06-22,189,8700.769526387707
2017-12-04,972,5348.718502544996
2017-10-30,214,6257.423515368272
2017-02-12,321,7378.30043167698
2017-01-24,866,9054.467912936438
2017-02-22,495,9068.796030226466
2017-06-01,780,3552.966977917595
2017-03-02,750,4610.586520662144
2017-07-09,1063,8817.749216965267
2017-10-09,377,1281.4434443130021
2017-07-23,924,1912.6218635432533
2017-11-11,932,9461.508047615793
2017-08-13,827,8198.569213084756
2017-10-26,1057,3902.0622163579583
2017-07-03,837,6247.549912500074
2017-07-10,946,5505.062024123377
2017-12-03,511,4280.601118834233
2017-12-09,343,8493.081565265325
2017-06-01,354,6637.389358970439
2017-08-16,850,2364.844546764778
2017-01-19,902,6553.612143749671
2017-09-09,977,8635.567574266222
2017-05-23,303,6623.4399242847385
2017-05-22,799,8650.909839878193
2017-11-17,243,9750.585629714713
2017-07-28,537,7162.689649536977
2017-02-24,975,9833.936296347567
2017-12-22,466,4913.566446822708
2017-03-22,254,3902.685531577934
2017-01-20,592,3876.909257075762
2017-03-22,453,1808.3657857540738
2017-11-15,969,6751.362619399908
2017-04-16,770,5017.410021068465
2017-10-17,411,5924.950151198774
2017-09-27,329,9911.121881314333
2017-01-15,176,4127.0611691000995
2017-01-07,374,4949.875109572142
2017-08-11,907,7224.101852848315
2017-10-10,1090,1055.5642164753442
2017-09-23,174,5893.190531549209
2017-06-30,1068,5144.703539015829
2017-07-06,997,4815.473432095536
2017-08-13,500,7849.626678258394
2017-08-17,658,4106.602606029095
2017-07-24,650,3224.983776715752
2017-11-10,315,2683.3158206387943
2017-07-04,406,3633.843178924611
2017-03-31,507,1414.43352033579
2017-02-01,894,4828.5764312366355
2017-08-30,460,2199.2700760838243
2017-09-21,262,1503.5635078809912
2017-01-16,231,8952.984707215946
2017-07-20,790,8329.591653736356
2017-03-05,892,3240.3645968324895
2017-10-14,144,3103.2184656554005
2017-03-05,493,1975.9611482793625
2017-09-01,268,1380.6211546191298
2017-03-16,154,4228.568416646112
2017-07-27,188,3566.10371259464
2017-11-20,459,7095.870396554124
2017-03-18,182,6130.007028680053
2017-01-07,248,8908.665935051995
2017-03-24,460,7348.5123942004175
2017-10-13,689,8240.957338953642
2017-12-04,504,1530.4885323435997
2017-08-28,369,3497.855908761464
2017-03-31,463,8014.901865024219
2017-07-23,955,4601.393158049355
2017-05-01,822,3525.0368539250817
2017-04-29,848,5473.034068544606
2017-06-03,1055,7880.300659232641
2017-03-03,443,4249.6420696356745
2017-03-12,570,7603.957748497532
2017-12-08,599,4578.993960115335
2017-09-22,561,4698.502338644152
2017-03-10,327,8013.905309920565
2017-02-13,324,6034.773969932298
2017-09-14,719,9408.151731060494
2017-07-12,269,3737.6200133050042
2017-10-30,483,6283.843784901712
2017-05-02,1021,4498.112851459926
2017-04-13,411,8603.966082907402
2017-07-25,714,3426.158439610819
2017-02-26,580,1888.4713084663454
2017-07-24,512,4290.279125972912
2017-11-09,272,2923.9127379499278
2017-08-30,284,3644.60087806344
2017-06-16,218,2929.6044343550866
2017-03-26,818,4599.620445741839
2017-07-07,1079,5131.557740254874
2017-04-29,975,3887.631017368436
2017-03-24,536,7040.352947265322
2017-03-07,982,3440.679520941913
2017-03-14,951,5900.559171258793
2017-10-23,186,1651.0562801920241
2017-10-01,347,4317.417683040281
2017-01-02,304,5386.617722772189
2017-04-11,783,1129.6116374008416
2017-07-31,355,5759.811730582717
2017-03-23,746,3329.808695371067
2017-07-18,991,9257.115319322282
2017-12-23,488,1378.574301034014
2017-06-16,371,8157.649507652933
2017-03-27,717,4319.062930772954
2017-01-08,825,8541.397888548441
2017-05-22,297,9784.156677969324
2017-07-12,1094,5783.473314459514
2017-01-24,648,6301.309777468891
2017-03-26,1027,5387.4091460644795
2017-12-07,419,8629.155733530464
2017-08-09,303,5776.733850813706
2017-01-18,369,2034.3456149091642
2017-09-07,874,4895.16722974653
2017-10-01,997,2582.752771382279
2017-11-24,178,7580.840876315891
2017-07-05,597,9908.292819114096
2017-03-11,335,5440.367413211477
2017-10-23,419,6492.314072678415
2017-09-27,421,1197.637082874124
2017-05-18,173,8514.78183510092
2017-12-17,591,3832.949844076219
2017-10-20,960,3752.216406416449
2017-10-21,657,3879.888040466843
2017-08-01,492,1017.3323178472318
2017-11-23,1055,5882.395072739799
2017-06-17,154,7400.625121160759
2017-07-15,832,1489.3677391125173
2017-02-19,173,5945.870522568756
2017-05-03,453,1473.0683134778478
2017-01-15,214,2102.4389380580606
2017-07-09,451,3439.4091406541065
2017-08-24,1019,9196.444276611579
2017-02-16,502,7967.228928460756
2017-05-03,631,8702.101640933663
2017-06-18,1023,2480.3713975053615
2017-04-16,842,3670.9455544783164
2017-04-24,699,5456.1606398045615
2017-05-09,661,5682.108144295553
2017-02-25,114,9359.744377059651
2017-02-02,933,3493.764019581185
2017-05-25,719,6519.172626912844
2017-09-01,898,4825.351495516312
2017-02-17,138,8651.466184288369
2017-01-05,713,4443.01866420126
2017-06-05,371,1681.910515234463
2017-05-06,326,9725.377472413951
2017-05-25,730,5626.322778345074
2017-06-30,518,4035.9542255332653
2017-12-16,1071,7711.186772385014
2017-06-30,555,4859.234011136647
2017-08-23,845,8392.574287227992
2017-01-15,702,7032.733534784548
2017-01-09,1035,9152.544096877169
2017-03-17,616,8232.054283941756
2017-07-07,244,7372.064393914603
2017-10-10,767,9682.411953693349
2017-10-17,470,5542.7598797763985
2017-03-01,674,6959.908796736089
2017-10-02,865,6841.798067172516
2017-01-23,276,5982.781107324751
2017-04-06,433,3987.5002537502223
2017-10-07,238,3540.2070136607877
2017-03-30,1027,3891.513470078147
2017-09-15,522,4306.783821139996
2017-06-26,810,1679.010129118166
2017-09-09,936,1303.0586630610906
2017-10-25,988,6931.01935391491
2017-03-19,1080,1217.6955641303548
2017-12-18,737,3542.804073726425
2017-04-23,969,6468.397044236874
2017-03-02,599,7525.015915072905
2017-12-19,821,1770.0988364477976
2017-05-06,964,1537.0662508092305
2017-09-11,738,7976.192598550354
2017-09-29,581,6459.389735003622
2017-07-27,787,9134.716732771862
2017-03-02,145,5396.921208884002
2017-05-03,131,6734.455669565664
2017-03-14,803,3913.582503502536
2017-05-08,777,3920.89331809559
2017-04-07,770,2710.7537859008344
2017-01-19,805,8972.446133931853
2017-06-15,164,2772.3079658449096
2017-10-04,672,1479.4410000762753
2017-12-09,838,9363.794422156472
2017-12-09,607,6549.343113687027
2017-08-04,1087,3091.039671984311
2017-03-08,255,7869.684258422497
2017-02-18,776,3648.739782210207
2017-04-02,633,2690.01808433477
2017-11-29,225,7324.041666168921
2017-11-09,985,7936.851108801345
2017-02-04,781,5627.866066489261
2017-10-08,191,5548.829682884443
2017-03-23,1084,2367.1319846769393
2017-07-28,182,9770.60921316755
2017-01-04,309,7731.027690943695
2017-10-04,229,2208.785148715983
2017-06-16,422,5674.614777726028
2017-03-14,392,5396.869588976153
2017-05-04,767,6741.108485057883
2017-12-14,432,4199.733753122126
2017-01-06,385,7571.9071820276495
2017-01-18,523,6313.687366646148
2017-05-13,161,2988.238588948717
2017-05-01,140,1860.00050346278
2017-04-03,1074,8369.038788028858
2017-03-15,1067,1154.569920161016
2017-06-11,187,3047.413331882967
2017-10-18,303,7750.384093255365
2017-07-21,294,2892.643243832156
2017-06-27,318,2372.910476589715
2017-02-01,1093,8842.929375862259
2017-10-09,1012,5893.086670163784
2017-03-24,772,4448.203084948665
2017-05-27,637,2724.3141673680093
2017-10-11,715,6081.344814690296
2017-05-23,772,7647.350027002549
2017-03-02,1080,4723.463949748844
2017-10-20,1007,4167.551263401959
2017-01-22,1042,2118.0609226467154
2017-03-31,1039,6226.905478889928
2017-07-16,629,1508.2648218970821
2017-05-22,1008,8376.090244923937
2017-06-08,645,8146.884401521218
2017-06-03,596,9852.65130757643
2017-02-14,743,2946.1147463398847
2017-12-22,994,2648.7955304219577
2017-01-20,1072,9700.396811588611
2017-07-04,475,9935.84992374598
2017-05-04,401,6406.867752120894
2017-09-08,276,7669.126679060934
2017-05-22,132,1555.7551046859817
2017-01-24,1024,1292.3354354779733
2017-08-15,769,8358.728248743515
2017-05-17,367,2305.2626768934106
2017-10-02,810,5107.237712853133
2017-10-08,1011,1283.3614614450069
2017-05-18,305,3905.018104131109
2017-05-28,640,4629.654998762169
2017-06-12,331,8113.006979317894
2017-05-13,939,4959.995022406671
2017-02-07,187,5379.538174752123
2017-12-07,1009,8569.104404907986
2017-04-09,365,1592.6590804191214
2017-06-11,341,2735.309410795912
2017-09-25,548,8439.536954823745
2017-11-30,114,8225.54320239558
2017-10-24,464,4780.155655364644
2017-06-02,534,4611.950075989053
2017-07-21,285,4018.711193579001
2017-04-05,723,9659.200595285181
2017-06-04,480,5538.891149495718
2017-03-12,332,3387.1915151692165
2017-06-04,240,9770.187552432608
2017-04-29,760,8883.698218417654
2017-09-06,397,6508.495155543902
2017-05-25,648,3266.8556718395075
2017-08-09,1062,7358.578187024778
2017-03-04,996,5724.938291741592
2017-06-11,258,2887.4083746604847
2017-01-08,684,9456.311874727307
2017-01-21,341,1624.103686037663
2017-07-16,1076,1516.900801064393
2017-02-23,123,8868.681567707301
2017-07-07,917,6480.801532451434
2017-06-29,802,5353.014593807937
2017-04-15,616,6832.003440230654
2017-07-16,448,3212.2337868914988
2017-06-21,321,1778.4185263203374
2017-01-01,1081,7177.856923953949
2017-09-11,184,3609.627969799843
2017-09-05,626,7458.10552325849
2017-10-07,319,5385.309526381716
2017-06-01,693,8027.966181212746
2017-06-12,936,5186.743659771761
2017-04-09,909,2647.119798034113
2017-06-09,468,4891.483567307036
2017-03-14,351,7769.97886182768
2017-01-03,581,8311.112303651535
2017-04-05,311,4186.642843799598
2017-04-11,424,5831.744640026842
2017-06-06,843,1386.6363118700915
2017-10-05,948,7557.268915192198
2017-01-16,411,7369.879739800055
2017-10-10,533,8673.523514572838
2017-06-15,184,8245.85967484917
2017-11-22,241,2267.1341370923474
2017-09-21,666,1854.320928553038
2017-05-14,1096,3482.5639826838383
2017-09-15,457,1158.3430655381615
2017-10-10,1099,8181.415700385778
2017-07-21,151,4549.838914240668
2017-07-06,426,1817.7865115171332
2017-09-09,831,7797.744222478948
2017-11-25,641,2923.5733026019298
2017-12-11,183,2081.8587766705577
2017-07-08,829,2269.5758448779407
2017-03-21,287,2252.5501424319605
2017-01-22,199,6519.962314697726
2017-04-12,684,9132.231180451206
2017-06-22,822,3859.1475650011603
2017-09-29,857,9903.61992459638
2017-04-10,1045,3359.6048874862504
2017-12-13,165,5057.430374213775
2017-10-05,659,1297.0078470185354
2017-01-19,707,1086.0123930761001
2017-08-16,583,6587.002810386955
2017-01-20,1008,3860.452373307461
2017-05-02,411,7252.565095144221
2017-03-15,752,7519.17025159968
2017-06-23,224,5976.27516338357
2017-06-01,618,7821.335487390565
2017-04-29,523,1270.9998658132122
2017-05-16,928,9763.299909419486
2017-12-01,400,9548.67078790439
2017-12-16,835,3810.8744941911486
2017-03-23,353,3303.143041044815
2017-07-14,629,1867.582559922804
2017-03-12,357,3043.7286582025636
2017-09-13,699,2480.888504807338
2017-11-27,474,4588.450906585242
2017-03-14,457,6012.036609719918
2017-09-29,239,9359.70983839841
2017-03-03,772,2951.1707909772176
2017-12-11,742,3611.356503621
2017-08-07,729,2009.1115151700897
2017-10-05,1095,5382.757207245306
2017-06-06,188,9918.989482008685
2017-07-13,215,5524.243110667823
2017-06-30,878,2960.733818043274
2017-01-10,519,3586.5429486700978
2017-06-14,391,1150.4273503226748
2017-04-15,457,3446.02125082965
2017-06-25,460,9527.303963091133
2017-08-12,963,5276.234162823974
2017-05-03,370,9692.044001594255
2017-03-01,485,7384.20021926267
2017-03-16,254,5642.372510926068
2017-11-17,895,5521.188193040497
2017-08-24,627,2386.1392889804038
2017-06-04,240,7880.539832850805
2017-04-24,446,1691.199384932402
2017-01-21,578,4167.123430430387
2017-09-24,1049,5629.625326492118
2017-05-12,248,9899.010777109786
2017-03-12,882,1079.1096668161451
2017-06-29,369,1106.3209304346265
2017-10-05,1044,6685.0101113990895
2017-07-02,226,7581.682006767824
2017-07-21,655,3089.9600236103283
2017-07-13,941,8873.098040740544
2017-10-13,140,3260.4378277255933
2017-03-11,935,7622.915012565343
2017-04-04,1093,1227.5247284836364
2017-11-19,1056,4559.99695664726
2017-08-27,1044,8153.091211414651
2017-11-26,830,3834.4302772642463
2017-04-25,504,8082.937402146503
2017-07-18,1075,7941.7097491923805
2017-01-29,113,9374.435117745667
2017-04-28,518,4218.882823161217
2017-05-20,913,2424.5064144680236
2017-08-07,955,9037.049321357328
2017-03-02,355,3175.780322742471
2017-08-22,966,2734.029047256484
2017-11-25,139,3085.857283048461
2017-11-04,893,8829.361179908687
2017-11-07,790,1353.8893993349795
2017-05-02,248,5191.6350950494725
2017-08-19,1023,9135.673754985259
2017-05-05,655,9526.202675203118
2017-12-19,456,1370.108053910576
2017-06-17,782,8155.108896823315
2017-05-20,270,5035.762610523712
2017-03-29,610,8472.26066860872
2017-12-21,922,9435.925937988326
2017-01-31,957,8654.462206101942
2017-03-17,300,2110.2232334893733
2017-09-12,869,9882.370760616204
2017-02-24,882,7645.001468557608
2017-02-20,811,3251.9120198131163
2017-09-07,690,5681.908404185399
2017-10-11,1051,3395.6123316429835
2017-08-29,543,9774.226269126868
2017-10-05,309,6884.738312875479
2017-01-07,830,7335.733554458073
2017-09-13,1011,4005.998185380549
2017-12-05,548,2928.705623957766
2017-03-05,349,1148.216024238345
2017-05-09,208,8009.021178444433
2017-05-01,705,9609.618413192122
2017-07-22,914,8033.578502937836
2017-07-08,1037,9104.479109598622
2017-10-21,907,1924.5274582498703
2017-10-26,946,1248.175609152168
2017-01-24,1080,8041.652681348231
2017-11-18,605,6987.597896402243
2017-09-13,242,6924.15474023742
2017-10-07,275,7719.281947366987
2017-06-30,631,8748.398674301572
2017-11-04,991,7502.55443851529
2017-01-11,674,5566.880071878724
2017-07-23,272,8830.837046968521
2017-10-15,212,3073.2032600179623
2017-08-17,827,2033.3415943578268
2017-05-26,1013,2903.3298290404846
2017-09-28,540,9053.333165510272
2017-05-06,389,4439.444417479526
2017-01-29,976,9560.58906012383
2017-06-18,470,3641.944919086404
2017-09-09,737,9428.188739306066
2017-06-01,902,5897.137596194431
2017-08-09,544,4446.254471266975
2017-05-13,1036,8564.167204845999
2017-06-26,730,7467.339220628008
2017-07-06,112,7239.413811630764
2017-12-22,693,9876.825341252887
2017-03-01,360,3543.6294997677946
2017-02-08,165,1458.2676430860986
2017-08-30,159,7534.456407643698
2017-11-11,1045,3430.431957125125
2017-11-16,418,3387.211430641205
2017-05-08,335,3122.745485949601
2017-05-15,647,9286.352811002935
2017-06-07,776,5328.201874749723
2017-10-30,909,4539.200622226907
2017-12-15,1088,5394.26024004988
2017-11-03,754,5811.486562128381
2017-09-13,781,6151.468565512815
2017-03-17,219,1422.7919008949843
2017-05-28,753,9523.703633275041
2017-03-03,383,4188.203344919124
2017-06-01,922,6189.012632013588
2017-02-04,1078,3215.1169828527914
2017-04-04,1007,5889.412108711888
2017-03-15,644,5682.906096591739
2017-09-13,435,8500.394465981715
2017-08-18,1083,2206.2668722617727
2017-01-11,1032,6516.573772450774
2017-02-13,896,7816.929264321506
2017-12-10,884,4579.030035544807
2017-07-27,1068,6975.591795497111
2017-04-02,184,6668.98499099225
2017-04-03,939,2122.2157723739083
2017-01-22,274,5952.293729250817
2017-12-10,200,2925.348182816073
2017-04-12,953,2393.828133003778
2017-06-23,588,5316.190000230709
2017-11-06,863,8509.479939372606
2017-06-08,894,8915.881805146939
2017-04-10,233,8007.774299823243
2017-11-29,351,7209.3151049499165
2017-10-28,1012,9771.169133064928
2017-07-06,776,8787.245044062709
2017-12-19,197,6207.161624640808
2017-11-10,507,4653.3364889318245
2017-03-09,968,3731.024443385768
2017-02-25,284,2166.8753773129733
2017-07-15,1089,3224.9081673206483
2017-06-30,506,9330.751281066343
2017-10-25,239,5694.996489342384
2017-05-07,939,5047.012243356321
2017-07-01,562,8031.837880440885
2017-08-01,1062,3229.551918393922
2017-04-16,330,7968.601475898258
2017-01-18,614,3328.611980841515
2017-08-21,1023,3839.2454848953853
2017-10-21,594,1907.960549511927
2017-02-10,294,1339.4955576733273
2017-07-27,550,5922.503771196946
2017-01-22,440,9965.486206781507
2017-07-07,777,4223.746955556758
2017-09-07,863,6081.104422626398
2017-06-08,1002,4601.46949073955
2017-11-04,463,8962.1036900595
2017-05-16,373,7221.199527021881
2017-06-14,186,9373.350656078503
2017-03-03,828,3537.3699931736387
2017-09-01,256,6944.630111915478
2017-09-16,1076,1632.5804778845984
2017-08-11,1017,1083.698922818042
2017-04-20,1078,7619.957638895226
2017-10-23,778,1286.3305317623854
2017-07-15,989,6712.460613362677
2017-10-23,680,7984.82096099135
2017-05-23,384,4625.211525175204
2017-10-02,575,1014.3698420768156
2017-12-09,494,5350.508191202981
2017-09-30,942,4014.1373468001093
2017-11-29,1029,5493.825889522362
2017-02-21,712,6961.850840650047
2017-07-04,609,2873.783349076826
2017-01-05,131,6420.746049455779
2017-02-15,661,9683.144648845471
2017-05-24,298,5638.727401750843
2017-06-04,440,3172.37825755598
2017-03-01,470,8204.174177143886
2017-10-07,776,9731.228639645497
2017-04-30,973,6429.995241744129
2017-10-17,377,5632.756293591152
2017-12-21,1094,5008.068651253257
2017-09-30,318,7775.345106760738
2017-06-25,127,3327.90664487609
2017-12-15,918,2638.038589550776
2017-08-07,702,9676.39893180842
2017-09-30,114,1531.271599524382
2017-03-19,1093,4968.58267314709
2017-06-13,749,6904.748445542301
2017-02-24,1064,7685.7666595212495
2017-09-03,760,1540.1375431919234
2017-12-11,595,6373.695312513931
2017-10-07,1044,7728.230579028414
2017-12-14,422,3466.6560797041398
2017-04-18,173,7079.058530715651
2017-10-05,347,9362.792119852516
2017-10-26,1004,2921.991104413542
2017-08-14,644,6652.855738315978
2017-01-08,606,9593.169983737798
2017-02-13,1087,6834.988521388105
2017-09-16,358,8822.767978968917
2017-11-14,294,2784.6110548655456
2017-05-14,136,1470.482311597596
2017-05-30,873,1413.2102104801165
2017-11-05,575,7966.659255690046
2017-02-14,671,8288.22950456147
2017-09-23,226,9793.524095372903
2017-09-18,1030,1488.4770788613857
2017-06-25,239,6987.691042874946
2017-02-15,971,7249.107894376073
2017-03-12,581,3620.1781480238838
2017-08-28,204,6861.127290699323
2017-04-08,826,6986.223037429281
2017-11-28,781,5732.166122034997
2017-08-01,336,2985.4578893324697
2017-11-29,742,1850.252772286421
2017-10-16,984,4545.757471987363
2017-02-17,689,6884.528629815519
2017-06-26,176,6335.608727175187
2017-06-03,1092,6990.426852404594
2017-05-29,860,5162.580779651669
2017-01-18,325,8506.728087057
2017-07-04,778,2955.196934278206
2017-04-19,590,3491.378891232388
2017-08-04,945,6546.560237300008
2017-08-25,650,5427.7572865913235
2017-05-03,997,5627.130328896205
2017-02-23,289,6705.958711983858
2017-06-16,483,4046.1070722197396
2017-08-01,654,1124.4668392487304
2017-05-26,509,5485.683786687493
2017-03-08,787,1637.3132539377089
2017-07-09,1005,3660.482633540371
2017-03-11,750,1531.114454803947
2017-10-01,425,2900.2166762070437
2017-08-08,922,8073.379480523837
2017-01-30,856,7895.321986701826
2017-02-26,357,7045.454376473419
2017-06-15,575,5896.851180277339
2017-05-19,984,4608.376034744482
2017-11-09,870,9697.466664365254
2017-08-14,240,1682.446465647362
2017-03-19,369,9648.862434462391
2017-03-24,113,1134.457253667633
2017-03-18,929,1214.4133243330386
2017-11-19,716,3390.212892258048
2017-07-26,125,4956.082848156468
2017-11-20,739,1542.342808631991
2017-03-01,785,9132.749487370933
2017-07-18,121,2431.8392759881026
2017-09-01,1037,5022.094715197293
2017-01-21,152,1227.5164285041017
2017-01-03,329,4085.9020465456083
2017-01-18,831,4236.17028926324
2017-07-09,466,6033.5319959370845
2017-10-04,1061,1844.4770070045902
2017-10-25,423,8591.72617606801
2017-06-29,1014,2440.126925898119
2017-07-10,772,5853.933154920124
2017-06-11,800,3582.784955669163
2017-11-24,256,6378.803459547374
2017-12-21,537,4763.256806265841
2017-03-08,228,9306.954545852923
2017-02-16,634,7378.6052343410665
2017-01-13,214,3889.1945232188755
2017-03-29,812,1845.6148186156656
2017-11-09,820,6669.106365914347
2017-04-17,501,7312.906578290476
2017-04-28,105,8716.127621542302
2017-06-20,1073,9078.24423218262
2017-04-30,437,1533.4742179563618
2017-05-12,379,1507.741012172167
2017-05-01,428,1058.6098434229539
2017-09-03,283,7963.486756941563
2017-05-14,347,3420.5275802177307
2017-02-15,474,8036.373737471045
2017-01-28,376,8430.706014978132
2017-10-23,888,7396.324831060171
2017-03-28,748,5128.554923713742
2017-12-01,236,9289.484133939388
2017-01-03,872,3895.5918436332067
2017-06-25,138,5689.403115161504
2017-09-03,921,8699.779619040673
2017-11-18,512,6935.014874156563
2017-10-18,208,5541.276884599466
2017-04-16,993,4206.947150666572
2017-12-08,718,9287.784617690042
2017-11-12,545,7494.309076919405
2017-01-24,851,2371.4243677386435
2017-07-11,332,6262.0703618843545
2017-11-15,372,4943.626121531852
2017-09-18,176,5047.219423281862
2017-09-10,141,1203.881164561279
2017-02-04,176,4596.266809467785
2017-07-18,388,1767.2275139311075
2017-01-09,245,6255.150941949213
2017-09-09,886,4729.25506945362
2017-08-06,689,2168.82138820198
2017-09-19,447,3150.4996012724655
2017-12-05,135,3374.8074269272743
2017-02-16,474,4920.157830465396
2017-06-29,106,4605.425669718667
2017-04-04,266,8908.05391844536
2017-07-24,371,6441.847130663866
2017-03-31,919,7980.888708937682
2017-06-26,737,5852.548837397219
2017-08-14,464,7448.882611412765
2017-05-03,764,5730.363119923574
2017-08-28,207,7676.518395816979
2017-04-28,661,4795.315019970229
2017-05-14,375,5622.8325328442415
2017-10-20,234,3906.575379103729
2017-12-08,407,2769.8304981125093
2017-03-25,811,5463.186132219924
2017-01-11,1050,3483.090961420153
2017-11-25,550,1998.4660263134256
2017-08-22,560,8915.726884145475
2017-07-07,742,4842.725007855108
2017-06-05,1054,4525.4278231687
2017-01-09,561,8321.069326509023
2017-12-14,758,3534.6739362039384
2017-05-24,841,9037.132848504596
2017-07-09,341,3870.2283228075785
2017-08-21,334,2469.816461052149
2017-09-12,1035,7817.416638677129
2017-04-24,1065,7782.394648171869
2017-09-19,179,3567.817346867538
2017-11-08,965,6144.536151185144
2017-09-25,745,4535.472897169626
2017-08-23,430,3403.775096201469
2017-10-31,583,1817.6847258489952
2017-02-26,1066,1403.6767782090606
2017-12-20,981,5960.96267102984
2017-10-09,987,8422.473071215903
2017-10-14,918,1281.0450605161798
2017-12-04,941,6079.2955637031955
2017-12-20,1078,3138.032084126931
2017-07-06,1023,6156.154241131389
2017-06-26,694,5408.433056413886
2017-07-15,816,3100.487192881368
2017-12-01,362,6836.740262443195
2017-11-09,323,3934.0433440544352
2017-10-14,239,4559.810115620619
2017-05-18,1077,3849.6314938221235
2017-04-27,700,9322.716391604361
2017-03-15,828,8602.18421394664
2017-05-21,1038,4152.215965219371
2017-08-03,541,1587.7398491807894
2017-07-07,259,7778.696789874048
2017-06-07,235,7106.289490177674
2017-01-03,394,9731.313652570434
2017-08-21,1067,3042.1990601544103
2017-03-08,328,4967.165990477708
2017-02-07,932,1336.2862764533597
2017-09-25,905,8845.646846870477
2017-11-09,125,9492.723588668161
2017-01-18,580,1935.8056178477505
2017-02-22,876,2760.0933743987352
2017-10-30,1072,1369.4863094758873
2017-04-07,1041,6781.483145306282
2017-02-25,999,1756.5326730431389
2017-10-16,406,9072.585168088357
2017-05-18,125,4861.547037427781
2017-04-14,249,6984.47020816254
2017-03-31,456,3675.6038004557677
2017-10-24,784,2980.6552062477476
2017-08-26,944,1715.0728914441115
2017-06-18,493,3108.918961965102
2017-08-04,592,1615.4260210452994
2017-09-03,384,7314.350765827354
2017-06-13,1011,2223.1709630175474
2017-11-30,114,2095.1870941343855
2017-10-04,657,2642.490640480025
